
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 27-Nov-2025 at 16:19:01.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
   56.2000   1.0058691E+06   1.3604668E+06   1.0077956E+06   8.0712719E+05   1.1652448E+06   8.0924650E+05
   56.2125   1.0060958E+06   1.3599256E+06   1.0079258E+06   8.0736225E+05   1.1646886E+06   8.0936738E+05
   56.2250   1.0063215E+06   1.3593889E+06   1.0080556E+06   8.0759662E+05   1.1641368E+06   8.0948788E+05
   56.2375   1.0065463E+06   1.3588568E+06   1.0081853E+06   8.0783012E+05   1.1635895E+06   8.0960812E+05
   56.2500   1.0067702E+06   1.3583292E+06   1.0083148E+06   8.0806269E+05   1.1630468E+06   8.0972806E+05
   56.2625   1.0069930E+06   1.3578064E+06   1.0084442E+06   8.0829419E+05   1.1625086E+06   8.0984769E+05
   56.2750   1.0072136E+06   1.3572899E+06   1.0085725E+06   8.0852462E+05   1.1619755E+06   8.0996706E+05
   56.2875   1.0074334E+06   1.3567779E+06   1.0087010E+06   8.0875375E+05   1.1614471E+06   8.1008619E+05
   56.3000   1.0076511E+06   1.3562719E+06   1.0088290E+06   8.0898156E+05   1.1609239E+06   8.1020506E+05
   56.3125   1.0078672E+06   1.3557712E+06   1.0089566E+06   8.0920794E+05   1.1604059E+06   8.1032369E+05
   56.3250   1.0080814E+06   1.3552764E+06   1.0090840E+06   8.0943281E+05   1.1598930E+06   8.1044219E+05
   56.3375   1.0082939E+06   1.3547871E+06   1.0092112E+06   8.0965606E+05   1.1593855E+06   8.1056044E+05
   56.3500   1.0085042E+06   1.3543038E+06   1.0093381E+06   8.0987756E+05   1.1588835E+06   8.1067856E+05
   56.3625   1.0087127E+06   1.3538262E+06   1.0094649E+06   8.1009725E+05   1.1583870E+06   8.1079650E+05
   56.3750   1.0089189E+06   1.3533546E+06   1.0095916E+06   8.1031506E+05   1.1578961E+06   8.1091431E+05
   56.3875   1.0091230E+06   1.3528890E+06   1.0097181E+06   8.1053088E+05   1.1574109E+06   8.1103200E+05
   56.4000   1.0093239E+06   1.3524309E+06   1.0098436E+06   8.1074456E+05   1.1569316E+06   8.1114962E+05
   56.4125   1.0095226E+06   1.3519786E+06   1.0099692E+06   8.1095606E+05   1.1564581E+06   8.1126712E+05
   56.4250   1.0097183E+06   1.3515336E+06   1.0100941E+06   8.1116519E+05   1.1559908E+06   8.1138462E+05
   56.4375   1.0099112E+06   1.3510952E+06   1.0102188E+06   8.1137194E+05   1.1555295E+06   8.1150200E+05
   56.4500   1.0101012E+06   1.3506636E+06   1.0103429E+06   8.1157612E+05   1.1550745E+06   8.1161931E+05
   56.4625   1.0102882E+06   1.3502390E+06   1.0104669E+06   8.1177762E+05   1.1546258E+06   8.1173662E+05
   56.4750   1.0104724E+06   1.3498212E+06   1.0105904E+06   8.1197644E+05   1.1541834E+06   8.1185388E+05
   56.4875   1.0106534E+06   1.3494105E+06   1.0107137E+06   8.1217238E+05   1.1537475E+06   8.1197112E+05
   56.5000   1.0108313E+06   1.3490065E+06   1.0108368E+06   8.1236538E+05   1.1533181E+06   8.1208838E+05
   56.5125   1.0110062E+06   1.3486095E+06   1.0109595E+06   8.1255531E+05   1.1528955E+06   8.1220556E+05
   56.5250   1.0111769E+06   1.3482210E+06   1.0110809E+06   8.1274206E+05   1.1524796E+06   8.1232281E+05
   56.5375   1.0113448E+06   1.3478391E+06   1.0112025E+06   8.1292550E+05   1.1520705E+06   8.1244006E+05
   56.5500   1.0115087E+06   1.3474650E+06   1.0113232E+06   8.1310562E+05   1.1516682E+06   8.1255725E+05
   56.5625   1.0116692E+06   1.3470982E+06   1.0114434E+06   8.1328231E+05   1.1512731E+06   8.1267450E+05
   56.5750   1.0118261E+06   1.3467389E+06   1.0115631E+06   8.1345538E+05   1.1508849E+06   8.1279175E+05
   56.5875   1.0119794E+06   1.3463870E+06   1.0116823E+06   8.1362488E+05   1.1505038E+06   8.1290900E+05
   56.6000   1.0121292E+06   1.3460424E+06   1.0118010E+06   8.1379062E+05   1.1501298E+06   8.1302625E+05
   56.6125   1.0122754E+06   1.3457050E+06   1.0119192E+06   8.1395250E+05   1.1497630E+06   8.1314356E+05
   56.6250   1.0124179E+06   1.3453750E+06   1.0120371E+06   8.1411056E+05   1.1494035E+06   8.1326081E+05
   56.6375   1.0125569E+06   1.3450522E+06   1.0121544E+06   8.1426462E+05   1.1490512E+06   8.1337806E+05
   56.6500   1.0126912E+06   1.3447382E+06   1.0122704E+06   8.1441462E+05   1.1487064E+06   8.1349525E+05
   56.6625   1.0128221E+06   1.3444310E+06   1.0123861E+06   8.1456050E+05   1.1483690E+06   8.1361238E+05
   56.6750   1.0129488E+06   1.3441319E+06   1.0125008E+06   8.1470212E+05   1.1480390E+06   8.1372950E+05
   56.6875   1.0130714E+06   1.3438404E+06   1.0126147E+06   8.1483950E+05   1.1477165E+06   8.1384644E+05
   56.7000   1.0131901E+06   1.3435566E+06   1.0127279E+06   8.1497250E+05   1.1474016E+06   8.1396331E+05
   56.7125   1.0133047E+06   1.3432804E+06   1.0128402E+06   8.1510112E+05   1.1470942E+06   8.1408000E+05
   56.7250   1.0134153E+06   1.3430118E+06   1.0129519E+06   8.1522525E+05   1.1467945E+06   8.1419656E+05
   56.7375   1.0135219E+06   1.3427506E+06   1.0130628E+06   8.1534481E+05   1.1465025E+06   8.1431288E+05
   56.7500   1.0136244E+06   1.3424970E+06   1.0131731E+06   8.1545981E+05   1.1462180E+06   8.1442894E+05
   56.7625   1.0137229E+06   1.3422508E+06   1.0132824E+06   8.1557019E+05   1.1459414E+06   8.1454469E+05
   56.7750   1.0138164E+06   1.3420134E+06   1.0133902E+06   8.1567588E+05   1.1456724E+06   8.1466006E+05
   56.7875   1.0139061E+06   1.3417830E+06   1.0134974E+06   8.1577688E+05   1.1454111E+06   8.1477512E+05
   56.8000   1.0139912E+06   1.3415608E+06   1.0136034E+06   8.1587312E+05   1.1451576E+06   8.1488975E+05
   56.8125   1.0140720E+06   1.3413462E+06   1.0137083E+06   8.1596462E+05   1.1449119E+06   8.1500394E+05
   56.8250   1.0141484E+06   1.3411392E+06   1.0138121E+06   8.1605138E+05   1.1446738E+06   8.1511756E+05
   56.8375   1.0142206E+06   1.3409400E+06   1.0139149E+06   8.1613325E+05   1.1444435E+06   8.1523069E+05
   56.8500   1.0142884E+06   1.3407482E+06   1.0140165E+06   8.1621038E+05   1.1442209E+06   8.1534312E+05
   56.8625   1.0143519E+06   1.3405640E+06   1.0141171E+06   8.1628275E+05   1.1440059E+06   8.1545494E+05
   56.8750   1.0144112E+06   1.3403871E+06   1.0142166E+06   8.1635025E+05   1.1437986E+06   8.1556606E+05
   56.8875   1.0144661E+06   1.3402178E+06   1.0143149E+06   8.1641300E+05   1.1435989E+06   8.1567644E+05
   56.9000   1.0145159E+06   1.3400568E+06   1.0144112E+06   8.1647094E+05   1.1434068E+06   8.1578594E+05
   56.9125   1.0145617E+06   1.3399028E+06   1.0145066E+06   8.1652406E+05   1.1432222E+06   8.1589456E+05
   56.9250   1.0146026E+06   1.3397568E+06   1.0146001E+06   8.1657250E+05   1.1430452E+06   8.1600231E+05
   56.9375   1.0146391E+06   1.3396182E+06   1.0146922E+06   8.1661606E+05   1.1428758E+06   8.1610900E+05
   56.9500   1.0146709E+06   1.3394872E+06   1.0147826E+06   8.1665494E+05   1.1427136E+06   8.1621462E+05
   56.9625   1.0146983E+06   1.3393636E+06   1.0148714E+06   8.1668912E+05   1.1425589E+06   8.1631912E+05
   56.9750   1.0147212E+06   1.3392474E+06   1.0149587E+06   8.1671850E+05   1.1424115E+06   8.1642244E+05
   56.9875   1.0147397E+06   1.3391384E+06   1.0150442E+06   8.1674325E+05   1.1422714E+06   8.1652444E+05
   57.0000   1.0147538E+06   1.3390365E+06   1.0151281E+06   8.1676331E+05   1.1421384E+06   8.1662519E+05
   57.0125   1.0147635E+06   1.3389415E+06   1.0152102E+06   8.1677875E+05   1.1420126E+06   8.1672456E+05
   57.0250   1.0147680E+06   1.3388548E+06   1.0152897E+06   8.1678956E+05   1.1418940E+06   8.1682244E+05
   57.0375   1.0147685E+06   1.3387745E+06   1.0153676E+06   8.1679575E+05   1.1417824E+06   8.1691881E+05
   57.0500   1.0147642E+06   1.3387016E+06   1.0154432E+06   8.1679744E+05   1.1416776E+06   8.1701356E+05
   57.0625   1.0147555E+06   1.3386358E+06   1.0155166E+06   8.1679450E+05   1.1415799E+06   8.1710669E+05
   57.0750   1.0147424E+06   1.3385769E+06   1.0155878E+06   8.1678712E+05   1.1414889E+06   8.1719806E+05
   57.0875   1.0147251E+06   1.3385246E+06   1.0156568E+06   8.1677531E+05   1.1414046E+06   8.1728762E+05
   57.1000   1.0147034E+06   1.3384791E+06   1.0157235E+06   8.1675906E+05   1.1413270E+06   8.1737538E+05
   57.1125   1.0146775E+06   1.3384401E+06   1.0157879E+06   8.1673838E+05   1.1412561E+06   8.1746119E+05
   57.1250   1.0146476E+06   1.3384075E+06   1.0158499E+06   8.1671344E+05   1.1411916E+06   8.1754500E+05
   57.1375   1.0146136E+06   1.3383812E+06   1.0159095E+06   8.1668412E+05   1.1411335E+06   8.1762669E+05
   57.1500   1.0145748E+06   1.3383621E+06   1.0159658E+06   8.1665062E+05   1.1410819E+06   8.1770625E+05
   57.1625   1.0145323E+06   1.3383489E+06   1.0160198E+06   8.1661288E+05   1.1410364E+06   8.1778356E+05
   57.1750   1.0144855E+06   1.3383422E+06   1.0160708E+06   8.1657094E+05   1.1409972E+06   8.1785850E+05
   57.1875   1.0144347E+06   1.3383416E+06   1.0161188E+06   8.1652488E+05   1.1409641E+06   8.1793112E+05
   57.2000   1.0143799E+06   1.3383470E+06   1.0161641E+06   8.1647475E+05   1.1409371E+06   8.1800125E+05
   57.2125   1.0143212E+06   1.3383584E+06   1.0162063E+06   8.1642056E+05   1.1409160E+06   8.1806875E+05
   57.2250   1.0142588E+06   1.3383755E+06   1.0162456E+06   8.1636244E+05   1.1409009E+06   8.1813369E+05
   57.2375   1.0141927E+06   1.3383982E+06   1.0162819E+06   8.1630038E+05   1.1408915E+06   8.1819581E+05
   57.2500   1.0141229E+06   1.3384265E+06   1.0163152E+06   8.1623444E+05   1.1408879E+06   8.1825519E+05
   57.2625   1.0140496E+06   1.3384602E+06   1.0163454E+06   8.1616462E+05   1.1408898E+06   8.1831162E+05
   57.2750   1.0139719E+06   1.3385000E+06   1.0163718E+06   8.1609106E+05   1.1408974E+06   8.1836506E+05
   57.2875   1.0138910E+06   1.3385449E+06   1.0163951E+06   8.1601381E+05   1.1409104E+06   8.1841544E+05
   57.3000   1.0138062E+06   1.3385952E+06   1.0164148E+06   8.1593294E+05   1.1409288E+06   8.1846262E+05
   57.3125   1.0137178E+06   1.3386510E+06   1.0164310E+06   8.1584844E+05   1.1409524E+06   8.1850662E+05
   57.3250   1.0136259E+06   1.3387120E+06   1.0164436E+06   8.1576044E+05   1.1409811E+06   8.1854731E+05
   57.3375   1.0135304E+06   1.3387782E+06   1.0164526E+06   8.1566906E+05   1.1410150E+06   8.1858456E+05
   57.3500   1.0134316E+06   1.3388496E+06   1.0164578E+06   8.1557431E+05   1.1410539E+06   8.1861831E+05
   57.3625   1.0133292E+06   1.3389261E+06   1.0164592E+06   8.1547631E+05   1.1410975E+06   8.1864856E+05
   57.3750   1.0132236E+06   1.3390076E+06   1.0164568E+06   8.1537512E+05   1.1411460E+06   8.1867512E+05
   57.3875   1.0131147E+06   1.3390941E+06   1.0164504E+06   8.1527088E+05   1.1411990E+06   8.1869800E+05
   57.4000   1.0130019E+06   1.3391862E+06   1.0164394E+06   8.1516362E+05   1.1412566E+06   8.1871706E+05
   57.4125   1.0128862E+06   1.3392830E+06   1.0164245E+06   8.1505344E+05   1.1413186E+06   8.1873225E+05
   57.4250   1.0127669E+06   1.3393850E+06   1.0164051E+06   8.1494044E+05   1.1413850E+06   8.1874350E+05
   57.4375   1.0126445E+06   1.3394920E+06   1.0163812E+06   8.1482469E+05   1.1414555E+06   8.1875069E+05
   57.4500   1.0125190E+06   1.3396038E+06   1.0163529E+06   8.1470631E+05   1.1415301E+06   8.1875388E+05
   57.4625   1.0123905E+06   1.3397202E+06   1.0163202E+06   8.1458538E+05   1.1416088E+06   8.1875288E+05
   57.4750   1.0122591E+06   1.3398414E+06   1.0162829E+06   8.1446200E+05   1.1416912E+06   8.1874769E+05
   57.4875   1.0121249E+06   1.3399671E+06   1.0162412E+06   8.1433625E+05   1.1417775E+06   8.1873819E+05
   57.5000   1.0119881E+06   1.3400971E+06   1.0161951E+06   8.1420819E+05   1.1418675E+06   8.1872438E+05
   57.5125   1.0118487E+06   1.3402314E+06   1.0161443E+06   8.1407800E+05   1.1419610E+06   8.1870625E+05
   57.5250   1.0117063E+06   1.3403702E+06   1.0160886E+06   8.1394562E+05   1.1420580E+06   8.1868362E+05
   57.5375   1.0115618E+06   1.3405131E+06   1.0160284E+06   8.1381119E+05   1.1421585E+06   8.1865650E+05
   57.5500   1.0114146E+06   1.3406600E+06   1.0159636E+06   8.1367481E+05   1.1422624E+06   8.1862488E+05
   57.5625   1.0112651E+06   1.3408108E+06   1.0158940E+06   8.1353650E+05   1.1423695E+06   8.1858856E+05
   57.5750   1.0111134E+06   1.3409652E+06   1.0158199E+06   8.1339631E+05   1.1424800E+06   8.1854769E+05
   57.5875   1.0109597E+06   1.3411235E+06   1.0157411E+06   8.1325438E+05   1.1425936E+06   8.1850206E+05
   57.6000   1.0108039E+06   1.3412854E+06   1.0156577E+06   8.1311062E+05   1.1427104E+06   8.1845169E+05
   57.6125   1.0106463E+06   1.3414506E+06   1.0155697E+06   8.1296519E+05   1.1428304E+06   8.1839650E+05
   57.6250   1.0104869E+06   1.3416191E+06   1.0154772E+06   8.1281812E+05   1.1429535E+06   8.1833638E+05
   57.6375   1.0103259E+06   1.3417910E+06   1.0153801E+06   8.1266944E+05   1.1430799E+06   8.1827138E+05
   57.6500   1.0101628E+06   1.3419661E+06   1.0152780E+06   8.1251919E+05   1.1432092E+06   8.1820138E+05
   57.6625   1.0099983E+06   1.3421444E+06   1.0151716E+06   8.1236738E+05   1.1433419E+06   8.1812631E+05
   57.6750   1.0098322E+06   1.3423256E+06   1.0150602E+06   8.1221406E+05   1.1434776E+06   8.1804612E+05
   57.6875   1.0096647E+06   1.3425099E+06   1.0149444E+06   8.1205938E+05   1.1436165E+06   8.1796075E+05
   57.7000   1.0094959E+06   1.3426970E+06   1.0148239E+06   8.1190325E+05   1.1437586E+06   8.1787025E+05
   57.7125   1.0093259E+06   1.3428868E+06   1.0146989E+06   8.1174581E+05   1.1439040E+06   8.1777450E+05
   57.7250   1.0091548E+06   1.3430791E+06   1.0145693E+06   8.1158706E+05   1.1440524E+06   8.1767344E+05
   57.7375   1.0089828E+06   1.3432741E+06   1.0144353E+06   8.1142719E+05   1.1442040E+06   8.1756712E+05
   57.7500   1.0088098E+06   1.3434714E+06   1.0142968E+06   8.1126612E+05   1.1443588E+06   8.1745550E+05
   57.7625   1.0086361E+06   1.3436711E+06   1.0141540E+06   8.1110400E+05   1.1445165E+06   8.1733856E+05
   57.7750   1.0084612E+06   1.3438731E+06   1.0140064E+06   8.1094088E+05   1.1446775E+06   8.1721638E+05
   57.7875   1.0082858E+06   1.3440772E+06   1.0138546E+06   8.1077688E+05   1.1448414E+06   8.1708894E+05
   57.8000   1.0081096E+06   1.3442836E+06   1.0136983E+06   8.1061206E+05   1.1450082E+06   8.1695619E+05
   57.8125   1.0079328E+06   1.3444921E+06   1.0135378E+06   8.1044650E+05   1.1451780E+06   8.1681831E+05
   57.8250   1.0077554E+06   1.3447026E+06   1.0133729E+06   8.1028031E+05   1.1453505E+06   8.1667525E+05
   57.8375   1.0075776E+06   1.3449152E+06   1.0132037E+06   8.1011356E+05   1.1455259E+06   8.1652706E+05
   57.8500   1.0073991E+06   1.3451298E+06   1.0130303E+06   8.0994631E+05   1.1457040E+06   8.1637381E+05
   57.8625   1.0072203E+06   1.3453464E+06   1.0128528E+06   8.0977869E+05   1.1458846E+06   8.1621562E+05
   57.8750   1.0070410E+06   1.3455650E+06   1.0126711E+06   8.0961081E+05   1.1460679E+06   8.1605250E+05
   57.8875   1.0068614E+06   1.3457858E+06   1.0124853E+06   8.0944269E+05   1.1462535E+06   8.1588450E+05
   57.9000   1.0066811E+06   1.3460085E+06   1.0122951E+06   8.0927444E+05   1.1464416E+06   8.1571181E+05
   57.9125   1.0065004E+06   1.3462332E+06   1.0121010E+06   8.0910619E+05   1.1466320E+06   8.1553438E+05
   57.9250   1.0063194E+06   1.3464602E+06   1.0119027E+06   8.0893794E+05   1.1468246E+06   8.1535238E+05
   57.9375   1.0061379E+06   1.3466892E+06   1.0117002E+06   8.0876975E+05   1.1470195E+06   8.1516581E+05
   57.9500   1.0059561E+06   1.3469204E+06   1.0114939E+06   8.0860181E+05   1.1472165E+06   8.1497481E+05
   57.9625   1.0057739E+06   1.3471538E+06   1.0112834E+06   8.0843412E+05   1.1474156E+06   8.1477950E+05
   57.9750   1.0055914E+06   1.3473892E+06   1.0110691E+06   8.0826675E+05   1.1476168E+06   8.1457994E+05
   57.9875   1.0054088E+06   1.3476269E+06   1.0108509E+06   8.0809981E+05   1.1478198E+06   8.1437625E+05
   58.0000   1.0052258E+06   1.3478668E+06   1.0106289E+06   8.0793331E+05   1.1480246E+06   8.1416844E+05
   58.0125   1.0050427E+06   1.3481088E+06   1.0104032E+06   8.0776731E+05   1.1482314E+06   8.1395669E+05
   58.0250   1.0048593E+06   1.3483528E+06   1.0101738E+06   8.0760194E+05   1.1484399E+06   8.1374112E+05
   58.0375   1.0046759E+06   1.3485989E+06   1.0099407E+06   8.0743712E+05   1.1486501E+06   8.1352175E+05
   58.0500   1.0044923E+06   1.3488471E+06   1.0097040E+06   8.0727306E+05   1.1488620E+06   8.1329875E+05
   58.0625   1.0043087E+06   1.3490975E+06   1.0094639E+06   8.0710962E+05   1.1490756E+06   8.1307219E+05
   58.0750   1.0041251E+06   1.3493499E+06   1.0092204E+06   8.0694700E+05   1.1492909E+06   8.1284219E+05
   58.0875   1.0039414E+06   1.3496044E+06   1.0089737E+06   8.0678506E+05   1.1495078E+06   8.1260881E+05
   58.1000   1.0037578E+06   1.3498609E+06   1.0087238E+06   8.0662394E+05   1.1497261E+06   8.1237225E+05
   58.1125   1.0035743E+06   1.3501196E+06   1.0084708E+06   8.0646356E+05   1.1499462E+06   8.1213250E+05
   58.1250   1.0033909E+06   1.3503804E+06   1.0082148E+06   8.0630400E+05   1.1501679E+06   8.1188975E+05
   58.1375   1.0032077E+06   1.3506431E+06   1.0079559E+06   8.0614519E+05   1.1503911E+06   8.1164406E+05
   58.1500   1.0030245E+06   1.3509078E+06   1.0076942E+06   8.0598719E+05   1.1506161E+06   8.1139550E+05
   58.1625   1.0028416E+06   1.3511745E+06   1.0074299E+06   8.0582988E+05   1.1508428E+06   8.1114425E+05
   58.1750   1.0026588E+06   1.3514432E+06   1.0071629E+06   8.0567331E+05   1.1510711E+06   8.1089025E+05
   58.1875   1.0024762E+06   1.3517139E+06   1.0068936E+06   8.0551750E+05   1.1513012E+06   8.1063375E+05
   58.2000   1.0022940E+06   1.3519864E+06   1.0066218E+06   8.0536231E+05   1.1515332E+06   8.1037475E+05
   58.2125   1.0021121E+06   1.3522609E+06   1.0063479E+06   8.0520775E+05   1.1517670E+06   8.1011338E+05
   58.2250   1.0019304E+06   1.3525372E+06   1.0060718E+06   8.0505388E+05   1.1520028E+06   8.0984975E+05
   58.2375   1.0017492E+06   1.3528155E+06   1.0057939E+06   8.0490056E+05   1.1522404E+06   8.0958394E+05
   58.2500   1.0015684E+06   1.3530956E+06   1.0055140E+06   8.0474781E+05   1.1524800E+06   8.0931600E+05
   58.2625   1.0013880E+06   1.3533775E+06   1.0052325E+06   8.0459562E+05   1.1527218E+06   8.0904606E+05
   58.2750   1.0012081E+06   1.3536608E+06   1.0049494E+06   8.0444394E+05   1.1529654E+06   8.0877425E+05
   58.2875   1.0010287E+06   1.3539459E+06   1.0046649E+06   8.0429275E+05   1.1532112E+06   8.0850069E+05
   58.3000   1.0008498E+06   1.3542324E+06   1.0043791E+06   8.0414206E+05   1.1534592E+06   8.0822544E+05
   58.3125   1.0006714E+06   1.3545205E+06   1.0040922E+06   8.0399181E+05   1.1537092E+06   8.0794869E+05
   58.3250   1.0004936E+06   1.3548101E+06   1.0038042E+06   8.0384200E+05   1.1539616E+06   8.0767044E+05
   58.3375   1.0003163E+06   1.3551012E+06   1.0035153E+06   8.0369262E+05   1.1542160E+06   8.0739088E+05
   58.3500   1.0001396E+06   1.3553940E+06   1.0032256E+06   8.0354362E+05   1.1544728E+06   8.0711006E+05
   58.3625   9.9996325E+05   1.3556884E+06   1.0029354E+06   8.0339506E+05   1.1547316E+06   8.0682819E+05
   58.3750   9.9978744E+05   1.3559842E+06   1.0026445E+06   8.0324681E+05   1.1549928E+06   8.0654538E+05
   58.3875   9.9961200E+05   1.3562819E+06   1.0023532E+06   8.0309888E+05   1.1552561E+06   8.0626169E+05
   58.4000   9.9943719E+05   1.3565804E+06   1.0020618E+06   8.0295131E+05   1.1555218E+06   8.0597731E+05
   58.4125   9.9926262E+05   1.3568809E+06   1.0017701E+06   8.0280400E+05   1.1557896E+06   8.0569231E+05
   58.4250   9.9908856E+05   1.3571826E+06   1.0014784E+06   8.0265694E+05   1.1560599E+06   8.0540688E+05
   58.4375   9.9891481E+05   1.3574860E+06   1.0011868E+06   8.0251019E+05   1.1563324E+06   8.0512106E+05
   58.4500   9.9874131E+05   1.3577909E+06   1.0008954E+06   8.0236362E+05   1.1566072E+06   8.0483506E+05
   58.4625   9.9856806E+05   1.3580975E+06   1.0006042E+06   8.0221731E+05   1.1568844E+06   8.0454888E+05
   58.4750   9.9839506E+05   1.3584056E+06   1.0003134E+06   8.0207112E+05   1.1571638E+06   8.0426281E+05
   58.4875   9.9822219E+05   1.3587155E+06   1.0000231E+06   8.0192512E+05   1.1574455E+06   8.0397688E+05
   58.5000   9.9804956E+05   1.3590271E+06   9.9973350E+05   8.0177931E+05   1.1577295E+06   8.0369119E+05
   58.5125   9.9787694E+05   1.3593405E+06   9.9944450E+05   8.0163356E+05   1.1580159E+06   8.0340594E+05
   58.5250   9.9770469E+05   1.3596549E+06   9.9915662E+05   8.0148794E+05   1.1583045E+06   8.0312125E+05
   58.5375   9.9753244E+05   1.3599712E+06   9.9886956E+05   8.0134238E+05   1.1585952E+06   8.0283719E+05
   58.5500   9.9736031E+05   1.3602889E+06   9.9858362E+05   8.0119694E+05   1.1588884E+06   8.0255394E+05
   58.5625   9.9718825E+05   1.3606082E+06   9.9829894E+05   8.0105150E+05   1.1591838E+06   8.0227162E+05
